timestamp,demand,temperature,humidity,rain,cloud,windspeed,is_holiday,is_weekend
2016-11-29,139.7,22.329166666666666,51.66666666666666,0.0,83.0,8.441666666666666,0,0
2016-11-30,140.9,22.0375,55.333333333333336,0.0,85.125,8.25,0,0
2016-12-01,140.3,22.4375,59.583333333333336,0.0,96.41666666666669,9.058333333333334,0,0
2016-12-02,140.8,23.15416666666667,61.66666666666666,0.0,97.625,9.279166666666669,0,0
2016-12-03,139.8,23.72083333333333,75.70833333333333,1.8,59.083333333333336,10.1625,0,1
2016-12-04,137.6,23.541666666666668,77.54166666666667,0.0,59.125,7.754166666666666,0,1
2016-12-05,140.6,23.225,65.08333333333333,0.0,27.5,8.016666666666667,0,0
2016-12-06,139.4,21.433333333333334,59.25,0.0,5.125,8.1875,0,0
2016-12-07,141.1,21.53333333333333,62.0,0.0,2.25,7.854166666666667,0,0
2016-12-08,142.8,21.008333333333333,57.5,0.0,0.4166666666666667,8.745833333333334,0,0
2016-12-09,142.4,20.254166666666663,55.5,0.0,30.416666666666668,9.025,0,0
2016-12-10,139.5,19.85,53.25,0.0,71.375,9.4375,0,1
2016-12-11,136.5,21.325,49.66666666666666,0.0,70.625,10.575,0,1
2016-12-12,141.7,22.979166666666668,49.79166666666666,0.0,89.79166666666667,12.8,0,0
2016-12-13,143.4,22.72083333333333,68.75,0.3,70.5,13.075,0,0
2016-12-13,143.4,22.72083333333333,68.75,0.3,70.5,13.075,0,0
2016-12-14,143.2,22.09583333333333,86.5,2.4,82.125,10.170833333333333,0,0
2016-12-16,147.5,22.9375,73.125,0.0,35.5,6.616666666666667,0,0
2016-12-17,145.8,22.975,60.16666666666666,0.0,0.0833333333333333,7.795833333333333,0,1
2016-12-18,142.4,21.416666666666668,51.66666666666666,0.0,35.833333333333336,8.929166666666667,0,1
2016-12-19,147.0,20.604166666666668,49.16666666666666,0.0,24.95833333333333,7.891666666666667,0,0
2016-12-20,148.3,19.945833333333333,52.125,0.0,37.125,7.670833333333333,0,0
2016-12-21,148.6,21.079166666666666,46.75,0.0,4.625,7.270833333333333,0,0
2016-12-22,150.3,20.641666666666666,49.66666666666666,0.0,12.833333333333334,9.5,0,0
2016-12-23,150.8,20.816666666666663,50.0,0.0,7.041666666666667,9.579166666666667,0,0
2016-12-24,150.0,20.92083333333333,43.75,0.0,0.0,8.6875,1,1
2016-12-25,145.2,20.67083333333333,51.66666666666666,0.0,0.0,7.408333333333334,1,1
2016-12-26,150.7,21.579166666666666,60.5,0.0,0.0,7.975,0,0
2016-12-27,154.2,20.941666666666663,46.708333333333336,0.0,0.0,8.745833333333334,0,0
2016-12-28,153.1,19.945833333333333,48.958333333333336,0.0,1.5833333333333333,7.829166666666667,0,0
2016-12-29,153.1,20.48333333333333,66.375,0.0,0.1666666666666666,8.883333333333333,0,0
2016-12-30,153.6,21.70833333333333,63.958333333333336,0.0,0.0,7.220833333333334,0,0
2016-12-31,153.7,21.45,64.625,0.0,0.0416666666666666,8.1875,0,1
2017-01-02,152.6,22.516666666666666,58.41666666666666,0.0,6.625,5.579166666666667,0,0
2017-01-03,155.2,22.058333333333334,57.29166666666666,0.0,0.625,7.375,0,0
2017-01-04,157.0,20.5875,52.083333333333336,0.0,41.208333333333336,6.729166666666667,0,0
2017-01-05,156.9,20.891666666666666,49.875,0.0,32.166666666666664,6.641666666666667,0,0
2017-01-06,157.9,21.52916666666667,44.54166666666666,0.0,0.0,3.695833333333333,0,0
2017-01-07,156.8,21.5625,54.958333333333336,0.0,0.0,7.220833333333334,0,1
2017-01-09,156.1,22.54583333333333,58.41666666666666,0.0,18.20833333333333,7.3125,0,0
2017-01-10,157.7,22.120833333333334,55.0,0.0,38.75,6.320833333333333,0,0
2017-01-11,159.3,21.691666666666663,49.91666666666666,0.0,21.541666666666668,7.3,0,0
2017-01-12,158.0,20.425,52.833333333333336,0.0,12.625,6.7250000000000005,0,0
2017-01-13,159.2,20.879166666666663,56.333333333333336,0.0,54.41666666666666,7.795833333333333,1,0
2017-01-14,145.1,21.7125,55.125,0.0,53.16666666666666,9.404166666666669,1,1
2017-01-15,140.8,21.6875,58.625,0.0,26.08333333333333,9.116666666666667,1,1
2017-01-16,152.2,21.7,54.5,0.0,2.875,7.945833333333333,0,0
2017-01-17,155.2,22.15,50.958333333333336,0.0,10.208333333333334,8.987499999999999,0,0
2017-01-18,155.2,21.55,53.75,0.0,0.1666666666666666,9.645833333333334,0,0
2017-01-19,157.7,20.85,62.29166666666666,0.0,14.291666666666666,9.141666666666667,0,0
2017-01-20,156.7,21.629166666666663,57.91666666666666,0.0,0.2083333333333333,8.270833333333334,0,0
2017-01-21,155.5,22.34583333333333,49.583333333333336,0.0,5.041666666666667,9.758333333333333,0,1
2017-01-22,153.5,23.304166666666664,48.208333333333336,0.0,29.416666666666668,8.549999999999999,0,1
2017-01-23,158.4,23.816666666666663,55.208333333333336,0.0,32.666666666666664,8.258333333333333,0,0
2017-01-24,159.7,22.695833333333336,56.083333333333336,0.0,7.291666666666667,9.354166666666666,0,0
2017-01-25,162.8,22.245833333333334,59.583333333333336,0.0,0.2083333333333333,8.908333333333333,0,0
2017-01-26,155.2,21.83333333333333,66.41666666666667,0.0,72.70833333333333,8.254166666666666,1,0
2017-01-27,160.8,23.075,63.25,0.0,64.20833333333333,5.5875,0,0
2017-01-28,161.8,23.704166666666666,60.0,0.0,26.166666666666668,7.279166666666666,0,1
2017-01-28,161.8,23.704166666666666,60.0,0.0,26.166666666666668,7.279166666666666,0,1
2017-01-29,157.4,23.33333333333333,50.25,0.0,40.5,6.8500000000000005,0,1
2017-01-29,157.4,23.33333333333333,50.25,0.0,40.5,6.8500000000000005,0,1
2017-01-30,160.7,22.391666666666666,43.75,0.0,14.041666666666666,8.345833333333333,0,0
2017-01-30,160.7,22.391666666666666,43.75,0.0,14.041666666666666,8.345833333333333,0,0
2017-01-31,164.8,23.679166666666664,48.875,0.0,0.0,5.929166666666667,0,0
2017-01-31,164.8,23.679166666666664,48.875,0.0,0.0,5.929166666666667,0,0
2017-02-01,165.8,24.425,50.458333333333336,0.0,1.375,8.095833333333333,0,0
2017-02-01,165.8,24.425,50.458333333333336,0.0,1.375,8.095833333333333,0,0
2017-02-02,167.9,24.183333333333334,54.41666666666666,0.0,4.666666666666667,9.208333333333334,0,0
2017-02-03,167.6,23.541666666666668,56.41666666666666,0.0,0.0,8.129166666666666,0,0
2017-02-04,165.8,23.825,46.333333333333336,0.0,0.0,7.7625,0,1
2017-02-05,162.5,23.025,54.625,0.0,0.0,7.712499999999999,0,1
2017-02-07,170.0,24.7125,48.41666666666666,0.0,1.7083333333333333,6.6000000000000005,0,0
2017-02-08,170.4,24.8125,46.79166666666666,0.0,0.0,7.6125,0,0
2017-02-09,170.2,24.85,45.75,0.0,0.0833333333333333,6.758333333333333,0,0
2017-02-10,171.1,25.204166666666666,43.5,0.0,0.5,9.166666666666666,1,0
2017-02-20,171.9,25.504166666666663,40.708333333333336,0.0,1.3333333333333333,6.925,0,0
2017-02-21,175.4,26.570833333333336,38.16666666666666,0.0,0.0,7.541666666666667,0,0
2017-02-22,178.9,26.77916666666667,40.5,0.0,0.0,7.733333333333333,0,0
2017-02-23,180.1,27.433333333333334,39.333333333333336,0.0,0.0,6.2125,0,0
2017-02-24,179.8,27.49166666666667,34.0,0.0,0.0,7.625,0,0
2017-02-25,170.7,25.495833333333334,34.583333333333336,0.0,11.333333333333334,9.5,0,1
2017-02-26,164.9,25.34583333333333,29.25,0.0,1.9583333333333333,10.158333333333331,0,1
2017-02-27,173.7,25.7,34.166666666666664,0.0,21.33333333333333,7.766666666666667,0,0
2017-03-01,176.8,26.304166666666664,34.75,0.0,45.66666666666666,8.233333333333333,1,0
2017-03-03,177.4,26.320833333333336,23.70833333333333,0.0,35.416666666666664,11.175,0,0
2017-03-04,175.0,25.90416666666667,41.583333333333336,0.0,30.33333333333333,8.883333333333333,1,1
2017-03-05,175.2,26.60833333333333,59.54166666666666,0.0,44.625,8.216666666666667,0,1
2017-03-06,180.5,27.0875,56.958333333333336,0.0,16.083333333333332,8.395833333333334,0,0
2017-03-07,180.6,26.9875,62.0,0.2,15.833333333333334,11.1125,0,0
2017-03-07,180.6,26.9875,62.0,0.2,15.833333333333334,11.1125,0,0
2017-03-08,179.5,27.308333333333334,51.91666666666666,0.0,8.958333333333334,9.3,0,0
2017-03-09,181.2,26.745833333333334,57.16666666666666,0.0,63.16666666666666,7.033333333333334,0,0
2017-03-10,180.3,27.241666666666664,50.583333333333336,0.0,35.625,11.416666666666666,0,0
2017-03-11,174.8,25.666666666666668,30.25,0.0,42.875,12.104166666666666,0,1
2017-03-12,168.6,24.620833333333334,34.791666666666664,0.0,32.458333333333336,7.929166666666667,0,1
2017-03-13,168.4,26.1875,37.125,0.0,2.1666666666666665,6.616666666666667,0,0
2017-03-14,177.4,27.02083333333333,50.458333333333336,0.0,19.20833333333333,8.379166666666666,0,0
2017-03-16,170.6,26.695833333333336,58.875,3.4,29.125,6.666666666666667,0,0
2017-03-24,183.8,29.254166666666663,39.083333333333336,0.0,3.333333333333333,7.8125,0,0
2017-03-25,184.0,29.78333333333333,36.125,0.0,10.583333333333334,6.583333333333333,0,1
2017-03-26,178.3,30.04583333333333,39.0,0.0,11.083333333333334,7.179166666666667,0,1
2017-03-27,182.9,30.34583333333333,38.083333333333336,0.0,16.416666666666668,8.454166666666667,0,0
2017-03-28,186.0,30.695833333333336,34.583333333333336,0.0,7.916666666666667,7.595833333333334,0,0
